item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0064,64,1,True,True,29.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,14,0,0.0,C,13,1,"The generated SOAP note accurately reports the patient's symptoms, vitals, and exam findings except for one minor claim about the duration of fever.",0.93,14,,The generated SOAP note contains one unclear sentence that could be improved for better clarity.,0.5,1,13,2,The generated SOAP note captures most important details but misses two crucial pieces of information regarding the patient's lifestyle and occupation.,0.87,15,The generated SOAP note captures some patient-specific details but misses two important pieces of information regarding the patient's medical history and current occupation.,0.75,6,2,8,3,"The generated SOAP note completes three out of four sections correctly, missing only the assessment section where a more detailed explanation is needed.",0.75,4,0.82,15,18,9,12,6,6,0.3333333333333333,7,8,3,4,4,4,0.5,1,1,1,1,0,0,0.0,8,10,5,7,3,3,0.3,15,7,1,8,18,8,1,10,item_0064,,"The generated note provides a clinically usable summary of the patient's encounter, capturing the chief complaint, vital signs, key physical exam findings, primary assessment, and core treatment plan. However, it omits several specific details from the History of Present Illness regarding symptom continuity, impact on sleep, and activity restriction. Additionally, it misses a broader contextual phrase in the Assessment and a specific timeframe for follow-up in the Plan. Numerous minor omissions include section headers, denials in the Review of Systems and Physical Exam, and specific medication details. While no unsupported additions were found, the cumulative effect of multiple moderate omissions makes the note meaningfully incomplete in certain areas.",4,2.0,29.0,0.30769230769230765,0.38478254934944844,0.5152028705742052,0.7303370786516854,True,True,0.30769230769230765,0.30769230769230765,True,True,0.49504950495049505,0.6813186813186813,True,True,0.5258620689655173,0.7303370786516854,True,True,0.21052631578947367,0.3414634146341464
item_0065,65,1,True,True,24.0,4.0,2.0,6.0,0.0,0.0,8.0,0.0,6.0,0.0,2.0,4.0,2.0,0,0,,C,22,2,,0.92,24,"1 validation error for ClaimVerificationResult
  Invalid JSON: trailing comma at line 101 column 5 [type=json_invalid, input_value='{\n  ""claims"": [\n    {\...etails are covered.""\n}', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/json_invalid","The SOAP note contains two unclear or confusing sentences (""Patient has COPD and hypertension, currently taking inhaled bronchodilators as needed and Lisinopril 10 mg daily"" could be rephrased for clarity) and one unnecessary repetition (""We are taking all the necessary steps to manage your symptoms and improve your condition"").",0.5,2,16,1,,0.94,17,,0.88,7,1,8,4,The SOAP note correctly includes all four sections and follows the standard instruction format.,1.0,4,0.89,21,27,6,12,15,15,0.5555555555555556,3,8,1,6,2,2,0.25,3,3,1,1,2,2,0.6666666666666666,9,11,5,7,4,4,0.36363636363636365,21,3,3,9,27,8,3,11,item_0065,,"The generated note provides a generally accurate overview but contains several moderate omissions across the Subjective, Objective, and Plan sections. Key missing details include the patient's functional limitations, explicit documentation of no known allergies, and the pending status and explicit ordering of critical investigations (Chest X-ray and ABG). There is one minor unsupported addition in the Plan regarding the cardiologist referral. These issues make the note meaningfully incomplete, requiring careful review.",8,4.0,24.0,0.6,0.5161588444044585,0.5962433862433862,0.5925925925925926,True,True,0.6,0.6,True,True,0.6133333333333333,0.6666666666666667,True,True,0.5679012345679013,0.5925925925925926,True,True,0.2834008097165992,0.5257142857142857
item_0066,66,1,True,True,25.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,22,0,0.0,D,13,1,,0.93,14,,"The doctor uses unprofessional language (""It’s natural to feel anxious, but we’re here to help you through this"") and has unnecessary repetition (""We’ll check on you regularly and adjust the plan as needed"").",0.5,3,15,2,,0.88,17,,0.88,7,1,8,3,The SOAP note is missing a clear plan for the patient's follow-up care.,0.75,4,0.86,22,34,11,23,11,11,0.3235294117647059,9,12,4,7,5,5,0.4166666666666667,3,2,2,1,1,1,0.5,8,11,3,6,5,5,0.45454545454545453,22,9,3,8,34,12,2,11,item_0066,,"The overall grade is D due to significant omissions, particularly the critical Arterial Blood Gas (ABG) results in the Objective section, which materially reduce the clinical usefulness of the note for a patient with acute respiratory failure. While other sections are mostly usable, this major gap in diagnostic information is a severe issue. Several other moderate and minor omissions are present across all sections, but no unsupported or unknown additions were found to penalize the grade.",4,4.0,25.0,0.6060606060606061,0.3796835749532596,0.5167235802829023,0.5855855855855856,True,True,0.5714285714285715,0.6060606060606061,True,True,0.272,0.46846846846846846,True,True,0.44745762711864406,0.5855855855855856,True,True,0.22784810126582278,0.4067796610169491
item_0067,67,1,True,True,17.0,5.0,1.0,7.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,2.0,1.0,20,0,0.0,D,22,2,,0.92,24,,"The doctor used a clear and professional tone throughout the conversation, but there was a minor issue with the repetition of certain sentences.",0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,The SOAP note did not include a clear plan for follow-up evaluations and family discussion.,0.75,4,0.86,20,34,7,21,13,13,0.38235294117647056,6,9,1,4,5,5,0.5555555555555556,2,2,0,0,2,2,1.0,9,13,6,10,3,3,0.23076923076923078,20,6,2,9,34,9,2,13,item_0067,,"The note has a significant unsupported addition in the Subjective section, where a diagnostic statement ('acute respiratory failure') is incorrectly placed. This is a high-severity alignment issue. Furthermore, the Plan section suffers from multiple high-severity omissions, including critical medication dosages and frequencies, and the explicit listing of blood work and imaging orders. These omissions materially reduce the clinical usefulness and safety of the plan. While other sections have moderate omissions, the combination of the unsupported diagnostic statement and critical missing plan details makes the note unreliable and potentially unsafe.",8,5.0,22.0,0.3773584905660377,0.3006820212353004,0.4489428968780333,0.5624999999999999,True,True,0.3050847457627119,0.3773584905660377,True,True,0.4705882352941176,0.5365853658536586,True,True,0.2685185185185185,0.5624999999999999,True,True,0.15853658536585366,0.319327731092437
item_0068,68,1,True,True,30.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,9.0,0.0,23,0,0.0,C,22,2,"The SOAP note accurately captures most medical claims, but incorrectly states the patient's SpO2 as ""normal"" instead of ""75% on room air"".",0.92,24,,"The SOAP note contains unclear sentences (""I see noticeable respiratory distress and cyanosis"") and unprofessional language (""we need to address this immediately"").",0.5,3,15,2,"The SOAP note captures most important details, but misses the patient's medical history and lifestyle information.",0.88,17,"The SOAP note captures some patient-specific details, but misses important information such as the patient's age and ethnicity.",0.75,6,2,8,3,"The SOAP note is mostly complete, but lacks a clear plan for follow-up care.",0.75,4,0.82,15,22,3,10,12,12,0.5454545454545454,10,9,1,0,9,9,1.0,2,2,1,1,1,1,0.5,7,12,2,7,5,5,0.4166666666666667,15,10,2,7,22,9,2,12,item_0068,,"The generated note is broadly usable but has several moderate to major omissions that reduce its clinical completeness and usefulness. Key historical diagnoses (CHF, T2DM) are missing from the Subjective section. The Assessment section omits 'Acute Respiratory Failure with Hypoxia' as a distinct primary diagnosis and 'Type 2 diabetes mellitus' as a secondary condition. The Plan section notably omits crucial referrals to Respiratory Therapy and a Cardiologist. While all additions were supported by the transcript and did not reduce the grade, these omissions collectively make the note meaningfully incomplete and necessitate careful review.",4,3.0,30.0,0.5,0.4501597577340151,0.5833026503296719,0.7105263157894737,True,True,0.30769230769230765,0.5,True,True,0.838095238095238,0.8817204301075269,True,True,0.5148514851485148,0.7105263157894737,True,True,0.14,0.24096385542168675
item_0069,69,2,True,True,13.0,0.0,,,,,,,,,,1.0,0.0,23,0,0.0,D,23,1,"The generated SOAP note accurately reported most medical claims, but incorrectly stated that the patient had no chest pain.",0.9583,24,,The generated SOAP note contained unclear sentences and unnecessary repetition.,0.5,2,14,1,"The generated SOAP note captured most important details, but missed the patient's duration of symptoms.",0.9333,15,"The generated SOAP note captured most patient-specific details, but missed the patient's medical history.",0.875,7,1,8,3,The generated SOAP note partially followed the correct instruction format for each section.,0.75,4,0.8481,21,33,5,17,16,16,0.48484848484848486,7,9,0,2,7,7,0.7777777777777778,4,4,2,2,2,2,0.5,8,10,5,7,3,3,0.3,21,7,4,8,33,9,4,10,item_0069,,"The generated note has significant omissions across the Subjective, Objective, and Plan sections. Key missing information includes the patient's past medical history (COPD, hypertension), functional status (bedridden), all ordered investigations (ABG, Chest X-ray, CBC, BMP), and critical referrals (respiratory therapy for mechanical ventilation, pulmonologist). These omissions materially reduce the clinical usefulness and completeness of the note.",0,0.0,13.0,0.7428571428571429,0.5052438057553147,0.6428337009451353,0.5658536585365853,True,True,0.7027027027027027,0.7428571428571429,True,True,0.689075630252101,0.8073394495412844,True,True,0.40559440559440557,0.5658536585365853,True,True,0.22360248447204967,0.4552845528455285
item_0070,70,1,True,True,17.0,8.0,0.0,14.0,0.0,0.0,10.0,4.0,14.0,0.0,0.0,4.0,0.0,25,0,0.0,C,22,2,,0.92,24,,"The doctor's sentence ""Let’s discuss your current medications"" is unclear and could be rephrased for better clarity.",0.5,1,20,3,,0.87,23,,0.8,12,3,15,4,The SOAP note accurately follows the standard instruction format.,1.0,4,0.86,28,20,22,14,6,6,0.3,7,4,6,3,1,1,0.25,3,3,3,3,0,0,0.0,12,6,10,4,2,2,0.3333333333333333,28,7,3,12,20,4,3,6,item_0070,,"The note is generally usable but has noticeable gaps, particularly in the Assessment section, where key diagnostic qualifiers (""Newly diagnosed"", ""without complications"") and specific medication dosages for controlled conditions are omitted. The Plan also misses a specific dietary instruction. While there are no unsupported or unknown additions, the multiple moderate omissions in critical sections make the note meaningfully incomplete, justifying a C grade.",14,8.0,17.0,0.5714285714285714,0.4557330703313686,0.6146051771125691,0.7415730337078651,True,True,0.4210526315789474,0.5714285714285714,True,True,0.5166666666666667,0.6296296296296297,True,True,0.4836065573770491,0.7415730337078651,True,True,0.40160642570281124,0.5157894736842105
item_0071,71,1,True,True,38.0,5.0,0.0,7.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,6.0,0.0,23,0,0.0,C,13,1,,0.93,14,,"The communication quality score is low due to a single unclear sentence about the patient's appearance being ""well but slightly tired"".",0.5,1,15,2,,0.88,17,,0.88,7,1,8,4,The instruction following score is perfect since all sections are complete and correct.,1.0,4,0.89,22,25,9,12,13,13,0.52,8,9,3,4,5,5,0.5555555555555556,2,3,0,1,2,2,0.6666666666666666,4,4,2,2,2,2,0.5,22,8,2,4,25,9,3,4,item_0071,,"The generated note provides a concise summary but omits significant clinical details and structural elements present in the ground truth. Key omissions include the patient's reason for visit, the detailed Review of Systems, and the severity and impact of symptoms in the Subjective section. In the Plan section, the entire Patient Education and Next Steps sections are missing. While core diagnoses and treatment plans are present, these omissions reduce the overall completeness and clinical utility of the documentation. All additions were supported by the transcript and did not negatively impact the grade.",7,5.0,38.0,0.5384615384615384,0.4708072664258231,0.5436403693357174,0.7159090909090909,True,True,0.5185185185185186,0.5384615384615384,True,True,0.6185567010309277,0.7126436781609194,True,True,0.5923076923076923,0.7159090909090909,True,True,0.15384615384615383,0.20754716981132074
item_0072,72,1,True,True,32.0,5.0,0.0,10.0,0.0,2.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,23,0,0.0,D,22,2,,0.92,24,,"The doctor uses a clear and professional tone, but there is a minor issue with the sentence structure.",0.5,1,20,3,,0.87,23,,0.8,12,3,15,4,The doctor completes all sections of the SOAP note.,1.0,4,0.88,25,30,11,16,14,14,0.4666666666666667,7,13,2,8,5,5,0.38461538461538464,2,2,2,2,0,0,0.0,4,4,1,1,3,3,0.75,25,7,2,4,30,13,2,4,item_0072,,"The generated note has numerous omissions across all sections, particularly in the Subjective (detailed HPI and comprehensive ROS) and Objective (specific lab results and physical exam findings). The most critical issue is in the Plan, where instructions to continue existing medications (Lisinopril and Furosemide) are entirely absent, posing a significant safety risk and materially reducing clinical usefulness. Additionally, important patient education regarding hypoglycemia/hyperglycemia symptoms is missing. All additions were supported by the transcript and did not impact the grade.",10,5.0,32.0,0.3888888888888889,0.39124618329353533,0.48849930520352797,0.6903553299492386,True,True,0.3684210526315789,0.3888888888888889,True,True,0.46808510638297873,0.5348837209302326,True,True,0.505338078291815,0.6903553299492386,True,True,0.2231404958677686,0.33986928104575165
item_0073,73,1,True,True,38.0,5.0,0.0,9.0,0.0,0.0,7.0,2.0,9.0,0.0,0.0,5.0,0.0,18,0,0.0,D,13,1,,0.93,14,,The SOAP note is well-structured and free of communication issues.,1.0,0,15,2,,0.88,17,,0.88,7,1,8,3,The SOAP note is missing a clear description of the patient's lifestyle and occupation.,0.75,4,0.89,14,17,8,11,6,6,0.35294117647058826,6,8,3,5,3,3,0.375,1,2,0,1,1,1,0.5,2,5,1,4,1,1,0.2,14,6,1,2,17,8,2,5,item_0073,,"The generated SOAP note effectively captures the patient's chief complaints and most objective findings. However, it suffers from significant omissions in the Assessment section, failing to include several key chronic diagnoses (Chronic Kidney Disease Stage 2, Hypothyroidism, and Peripheral Neuropathy with its etiology). Additionally, the Subjective section omits important details regarding symptom impact and a comprehensive Review of Systems, including psychosocial context. The Plan section also lacks crucial patient education details, patient agreement, and translator notes, which are vital for patient understanding and adherence. The presence of major diagnostic omissions materially reduces the clinical usefulness of the note.",9,5.0,38.0,0.423076923076923,0.3515667137389918,0.4982964864926124,0.5925925925925926,True,True,0.32142857142857145,0.423076923076923,True,True,0.5084745762711864,0.6101694915254237,True,True,0.40160642570281124,0.5925925925925926,True,True,0.17475728155339806,0.3673469387755102
item_0074,74,1,True,True,16.0,4.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,21,0,0.0,B,13,1,"The generated SOAP note accurately reports the patient's symptoms, vital signs, and physical examination findings, but incorrectly states that the patient has no acute distress.",0.93,14,,"The generated SOAP note contains unclear sentences (""it seems likely that you might have Type 2 Diabetes Mellitus"") and unnecessary repetition (""we'll need to confirm this with some lab tests"").",0.5,2,14,1,"The generated SOAP note captures most of the important details from the RAW TRANSCRIPT, but misses the patient's occupation and medical history.",0.93,15,"The generated SOAP note captures most of the patient-specific details from the RAW TRANSCRIPT, but misses the patient's age and ethnicity.",0.88,7,1,8,4,"The generated SOAP note correctly includes all four SOAP sections (Subjective, Objective, Assessment, and Plan).",1.0,4,0.89,24,23,13,12,11,11,0.4782608695652174,7,8,0,1,7,7,0.875,1,2,0,1,1,1,0.5,19,7,15,3,4,4,0.5714285714285714,24,7,1,19,23,8,2,7,item_0074,,"The generated note is mostly clinically aligned and usable, but it has several omissions, particularly in the Plan section. While there are no unsupported or unknown additions, the lack of specific details regarding lifestyle modifications, ordered tests, and patient agreement in the Plan, along with less detailed reasoning in the Assessment and some missing HPI context in the Subjective, prevents a higher grade. The note captures the core clinical picture but lacks the comprehensive detail of the Ground Truth.",8,4.0,17.0,0.23529411764705882,0.40277579563293847,0.5068550581246062,0.518987341772152,True,True,0.23076923076923078,0.23529411764705882,True,True,0.7272727272727273,0.8347826086956522,True,True,0.3571428571428571,0.518987341772152,True,True,0.29591836734693877,0.4383561643835617
